system_id,system_label,model,harness,system_group,model_key,display_order,protocol_id,protocol_label,protocol_order,scheduled_attempt,result_present,result_path,benchmark_version,verifier_details_path,verifier_reward_path,verifier_error_analysis_path,status,exception_type,prediction_valid,verifier_completed,valid_completion,error_review_status,t2_required_family_f1,primary_t2_required_family_f1,t3_molecular_transition_f1,primary_t3_molecular_transition_f1,t3_state_f1,primary_t3_state_f1,t3_typed_edge_f1,primary_t3_typed_edge_f1,input_tokens,cache_read_tokens,cache_creation_tokens,cache_creation_5m_tokens,cache_creation_1h_tokens,output_tokens,normalized_api_cost_usd,normalized_api_cost_precision,normalized_api_cost_kind,pricing_snapshot_id,pricing_date,pricing_status,token_usage_source,uncached_input_tokens,rate_uncached_input_per_million,rate_cached_input_per_million,rate_output_per_million,rate_cache_creation_5m_per_million,rate_cache_creation_1h_per_million
gpt_codex,GPT + Codex,GPT,Native,native,gpt_5_6_sol,9,share_seq,SHARE-seq,9,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/share_seq__wCD8qsH/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/share_seq__wCD8qsH/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/share_seq__wCD8qsH/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/share_seq__wCD8qsH/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.9466160895597627,0.9466160895597627,0.6736325385694251,0.6736325385694251,0.7186040944942204,0.7186040944942204,0.46875,0.46875,4597839,4381568,,,,68045,5.313489,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,216271.0,5.0,0.5,30.0,6.25,
gpt_codex,GPT + Codex,GPT,Native,native,gpt_5_6_sol,9,smart_seq,SMART-seq,10,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/smart_seq__G5d8rzu/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/smart_seq__G5d8rzu/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/smart_seq__G5d8rzu/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/codex/libgen-gpt-5-6-sol/smart_seq__G5d8rzu/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.6442982456140351,0.6442982456140351,0.7571560480147738,0.7571560480147738,0.6469580772225462,0.6469580772225462,0.7027027027027027,0.7027027027027027,2229944,2076416,,,,44456,3.139528,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,153528.0,5.0,0.5,30.0,6.25,
claude_code,Claude + Claude Code,Claude,Native,native,claude_opus_5,10,10x_chromium_3_gene_expression_v4,10x 3' GEX v4,1,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/10x_chromium_3_gene_expression_v__x2NSWe2/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/10x_chromium_3_gene_expression_v__x2NSWe2/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/10x_chromium_3_gene_expression_v__x2NSWe2/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/10x_chromium_3_gene_expression_v__x2NSWe2/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.5266666666666666,0.5266666666666666,0.7884615384615384,0.7884615384615384,0.8440802067302914,0.8440802067302914,0.8461538461538461,0.8461538461538461,4135199,3953399,181714,0,181714,86271,5.9510445,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,86.0,5.0,0.5,25.0,6.25,10.0
claude_code,Claude + Claude Code,Claude,Native,native,claude_opus_5,10,ddseq_single_cell_3_rna_seq_kit,ddSEQ 3' RNA,2,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/ddseq_single_cell_3_rna_seq_kit__wsXK6Uo/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/ddseq_single_cell_3_rna_seq_kit__wsXK6Uo/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/ddseq_single_cell_3_rna_seq_kit__wsXK6Uo/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/ddseq_single_cell_3_rna_seq_kit__wsXK6Uo/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.0,0.0,0.8285714285714285,0.8285714285714285,0.9225,0.9225,1.0,1.0,4294351,4082717,211556,0,211556,96909,6.5800335,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,78.0,5.0,0.5,25.0,6.25,10.0
claude_code,Claude + Claude Code,Claude,Native,native,claude_opus_5,10,dr_seq,DR-seq,3,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/dr_seq__a7YzHxW/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/dr_seq__a7YzHxW/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/dr_seq__a7YzHxW/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/dr_seq__a7YzHxW/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.3977777777777778,0.3977777777777778,0.5810912698412699,0.5810912698412699,0.5548806627412913,0.5548806627412913,0.4918032786885246,0.4918032786885246,4194728,4005566,189080,0,189080,118281,6.851018,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,82.0,5.0,0.5,25.0,6.25,10.0
claude_code,Claude + Claude Code,Claude,Native,native,claude_opus_5,10,indrop_v1,inDrop v1,4,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/indrop_v1__eUSdNLA/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/indrop_v1__eUSdNLA/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/indrop_v1__eUSdNLA/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/indrop_v1__eUSdNLA/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.6213676672831603,0.6213676672831603,0.5922143974960876,0.5922143974960876,0.4750975182437802,0.4750975182437802,0.4864864864864865,0.4864864864864865,3341329,3146575,194698,0,194698,106802,6.1905975,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,56.0,5.0,0.5,25.0,6.25,10.0
claude_code,Claude + Claude Code,Claude,Native,native,claude_opus_5,10,petri_seq,PETRI-seq,5,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/petri_seq__XWt6khT/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/petri_seq__XWt6khT/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/petri_seq__XWt6khT/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/petri_seq__XWt6khT/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.7603364461686128,0.7603364461686128,0.8635747450845271,0.8635747450845271,0.7887942554891745,0.7887942554891745,0.8461538461538461,0.8461538461538461,3774388,3532078,242254,0,242254,114418,7.049309,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,56.0,5.0,0.5,25.0,6.25,10.0
claude_code,Claude + Claude Code,Claude,Native,native,claude_opus_5,10,pip_seq_v4,PIP-seq v4,6,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/pip_seq_v4__oT2agz6/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/pip_seq_v4__oT2agz6/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/pip_seq_v4__oT2agz6/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/pip_seq_v4__oT2agz6/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.7031798245614034,0.7031798245614034,0.7602339181286549,0.7602339181286549,0.5913368767225221,0.5913368767225221,0.6285714285714286,0.6285714285714286,5120279,4860987,259222,0,259222,148308,8.7307635,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,70.0,5.0,0.5,25.0,6.25,10.0
claude_code,Claude + Claude Code,Claude,Native,native,claude_opus_5,10,sci_atac_seq,sci-ATAC-seq,7,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/sci_atac_seq__Rwh7dwo/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/sci_atac_seq__Rwh7dwo/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/sci_atac_seq__Rwh7dwo/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/sci_atac_seq__Rwh7dwo/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.8040909090909092,0.8040909090909092,0.6527777777777778,0.6527777777777778,0.4615461058051733,0.4615461058051733,0.42105263157894735,0.42105263157894735,2436684,2285859,150773,0,150773,68317,4.3588445,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,52.0,5.0,0.5,25.0,6.25,10.0
claude_code,Claude + Claude Code,Claude,Native,native,claude_opus_5,10,scrrbs,scRRBS,8,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/scrrbs__EEDfe9a/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/scrrbs__EEDfe9a/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/scrrbs__EEDfe9a/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/scrrbs__EEDfe9a/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.7708730158730159,0.7708730158730159,0.8131313131313131,0.8131313131313131,0.8118190692405841,0.8118190692405841,0.75,0.75,4121305,3956979,164250,0,164250,86431,5.7821445,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,76.0,5.0,0.5,25.0,6.25,10.0
claude_code,Claude + Claude Code,Claude,Native,native,claude_opus_5,10,share_seq,SHARE-seq,9,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/share_seq__vFNPDqv/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/share_seq__vFNPDqv/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/share_seq__vFNPDqv/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/share_seq__vFNPDqv/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.953653250773994,0.953653250773994,0.7217391304347828,0.7217391304347828,0.772803169738196,0.772803169738196,0.59375,0.59375,5969195,5752544,216561,0,216561,195751,9.936107,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,90.0,5.0,0.5,25.0,6.25,10.0
claude_code,Claude + Claude Code,Claude,Native,native,claude_opus_5,10,smart_seq,SMART-seq,10,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/smart_seq__TQgDwTx/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/smart_seq__TQgDwTx/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/smart_seq__TQgDwTx/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/claude-code/libgen-claude-code-opus-5/smart_seq__TQgDwTx/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.4076923076923077,0.4076923076923077,0.8368421052631578,0.8368421052631578,0.6291920851386669,0.6291920851386669,0.8333333333333334,0.8333333333333334,2078714,1929811,148861,0,148861,84387,4.5634005,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,42.0,5.0,0.5,25.0,6.25,10.0
gemini_antigravity,Gemini + Antigravity CLI,Gemini,Native,native,gemini_3_7_flash,11,10x_chromium_3_gene_expression_v4,10x 3' GEX v4,1,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/10x_chromium_3_gene_expression_v__Dr4n6dh/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/10x_chromium_3_gene_expression_v__Dr4n6dh/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/10x_chromium_3_gene_expression_v__Dr4n6dh/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/10x_chromium_3_gene_expression_v__Dr4n6dh/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.5407407407407409,0.5407407407407409,0.9,0.9,0.769423001717251,0.769423001717251,1.0,1.0,334792,3690640,,,,71885,0.57177375,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,0.0,0.75,0.075,3.75,,
gemini_antigravity,Gemini + Antigravity CLI,Gemini,Native,native,gemini_3_7_flash,11,ddseq_single_cell_3_rna_seq_kit,ddSEQ 3' RNA,2,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/ddseq_single_cell_3_rna_seq_kit__rxoUEny/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/ddseq_single_cell_3_rna_seq_kit__rxoUEny/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/ddseq_single_cell_3_rna_seq_kit__rxoUEny/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/ddseq_single_cell_3_rna_seq_kit__rxoUEny/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.0,0.0,0.38636363636363635,0.38636363636363635,0.724537037037037,0.724537037037037,0.2222222222222222,0.2222222222222222,437170,3933845,,,,79674,0.656725875,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,0.0,0.75,0.075,3.75,,
gemini_antigravity,Gemini + Antigravity CLI,Gemini,Native,native,gemini_3_7_flash,11,dr_seq,DR-seq,3,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/dr_seq__FCFryBb/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/dr_seq__FCFryBb/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/dr_seq__FCFryBb/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/dr_seq__FCFryBb/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.4615384615384615,0.4615384615384615,0.5209339774557166,0.5209339774557166,0.364830178896498,0.364830178896498,0.2545454545454545,0.2545454545454545,377526,3787417,,,,119532,0.757582275,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,0.0,0.75,0.075,3.75,,
gemini_antigravity,Gemini + Antigravity CLI,Gemini,Native,native,gemini_3_7_flash,11,indrop_v1,inDrop v1,4,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/indrop_v1__GvBLCiv/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/indrop_v1__GvBLCiv/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/indrop_v1__GvBLCiv/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/indrop_v1__GvBLCiv/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.6093306302461232,0.6093306302461232,0.8084507042253521,0.8084507042253521,0.427882060666012,0.427882060666012,0.6923076923076923,0.6923076923076923,305516,2845822,,,,103557,0.6267909,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,0.0,0.75,0.075,3.75,,
gemini_antigravity,Gemini + Antigravity CLI,Gemini,Native,native,gemini_3_7_flash,11,petri_seq,PETRI-seq,5,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/petri_seq__P5kDLDj/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/petri_seq__P5kDLDj/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/petri_seq__P5kDLDj/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/petri_seq__P5kDLDj/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.8611991744066048,0.8611991744066048,0.9829979360165119,0.9829979360165119,0.811431908061132,0.811431908061132,1.0,1.0,470446,3427482,,,,79779,0.6638439,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,0.0,0.75,0.075,3.75,,
gemini_antigravity,Gemini + Antigravity CLI,Gemini,Native,native,gemini_3_7_flash,11,pip_seq_v4,PIP-seq v4,6,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/pip_seq_v4__FYiEReT/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/pip_seq_v4__FYiEReT/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/pip_seq_v4__FYiEReT/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/pip_seq_v4__FYiEReT/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.7798391812865497,0.7798391812865497,0.7780435938330675,0.7780435938330675,0.35488265336797503,0.35488265336797503,0.782608695652174,0.782608695652174,402403,3768452,,,,79617,0.6086919,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,0.0,0.75,0.075,3.75,,
gemini_antigravity,Gemini + Antigravity CLI,Gemini,Native,native,gemini_3_7_flash,11,sci_atac_seq,sci-ATAC-seq,7,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/sci_atac_seq__jVFMKtd/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/sci_atac_seq__jVFMKtd/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/sci_atac_seq__jVFMKtd/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/sci_atac_seq__jVFMKtd/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.7286361565560202,0.7286361565560202,0.563521969174143,0.563521969174143,0.1874507989937648,0.1874507989937648,0.23529411764705882,0.23529411764705882,336033,4012393,,,,69868,0.619803975,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,0.0,0.75,0.075,3.75,,
gemini_antigravity,Gemini + Antigravity CLI,Gemini,Native,native,gemini_3_7_flash,11,scrrbs,scRRBS,8,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/scrrbs__FHtbH5E/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/scrrbs__FHtbH5E/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/scrrbs__FHtbH5E/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/scrrbs__FHtbH5E/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.8111111111111113,0.8111111111111113,0.8085858585858585,0.8085858585858585,0.7008189048178881,0.7008189048178881,0.8333333333333334,0.8333333333333334,378445,2866239,,,,62233,0.533288175,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,0.0,0.75,0.075,3.75,,
gemini_antigravity,Gemini + Antigravity CLI,Gemini,Native,native,gemini_3_7_flash,11,share_seq,SHARE-seq,9,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/share_seq__LgjFtHV/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/share_seq__LgjFtHV/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/share_seq__LgjFtHV/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/share_seq__LgjFtHV/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.9483679787704555,0.9483679787704555,0.6973684210526315,0.6973684210526315,0.6284227261484725,0.6284227261484725,0.4583333333333333,0.4583333333333333,484028,4011360,,,,104550,0.82113525,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,0.0,0.75,0.075,3.75,,
gemini_antigravity,Gemini + Antigravity CLI,Gemini,Native,native,gemini_3_7_flash,11,smart_seq,SMART-seq,10,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/smart_seq__YKSnGHd/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/smart_seq__YKSnGHd/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/smart_seq__YKSnGHd/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/antigravity-cli/libgen-gemini-3-7-flash/smart_seq__YKSnGHd/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.5299999999999999,0.5299999999999999,0.6000000000000001,0.6000000000000001,0.5096703727650816,0.5096703727650816,0.34285714285714286,0.34285714285714286,576713,2777078,,,,83988,0.75739635,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,0.0,0.75,0.075,3.75,,
kimi_code,Kimi + Kimi Code,Kimi,Native,native,kimi_k3,12,10x_chromium_3_gene_expression_v4,10x 3' GEX v4,1,1,1,/Users/seqmachines/playground/libstruct-bench/runs/libgen/kimi-code/libgen-kimi-code-kimi-k3/10x_chromium_3_gene_expression_v__V4tTkE4/result.json,4.5.0,/Users/seqmachines/playground/libstruct-bench/runs/libgen/kimi-code/libgen-kimi-code-kimi-k3/10x_chromium_3_gene_expression_v__V4tTkE4/verifier/rescore/libgen-4.5.0/details.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/kimi-code/libgen-kimi-code-kimi-k3/10x_chromium_3_gene_expression_v__V4tTkE4/verifier/rescore/libgen-4.5.0/reward.json,/Users/seqmachines/playground/libstruct-bench/runs/libgen/kimi-code/libgen-kimi-code-kimi-k3/10x_chromium_3_gene_expression_v__V4tTkE4/verifier/rescore/libgen-4.5.0/error_analysis.json,valid_completion,,1,1,1,pending,0.494,0.494,0.7923076923076924,0.7923076923076924,0.7939051429291173,0.7939051429291173,0.8461538461538461,0.8461538461538461,1600836,1500160,,,,32006,1.2321659999999999,per_api_call,estimated,libgen-api-pricing-2026-08-15,2026-08-15,per_token_rates_available,harbor_agent_result,100676.0,3.0,0.3,15.0,,
